user_name,province,month,month_name,season,crop_type,predicted_roi,investment_cost,growth_days,water_requirement,risk_level,user_budget,user_goal,user_experience
Malee,นครราชสีมา,1,January,winter,ผักชีฝรั่ง,28463.75298205854,5000,45,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,คะน้า,21198.470024289705,8000,45,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,กวางตุ้ง,22142.862151662674,5000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักบุ้ง,26733.664309446718,5000,40,สูงมาก,ต่ำมาก,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักกาดหอม,26577.10301928097,6000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักกาดขาว,26416.738457360978,6500,50,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,สลัด,25187.798081102203,7000,40,สูง,กลาง,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักโขม,28492.2399386442,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักชี,26947.430969275338,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ต้นหอม,17922.05454744034,5500,60,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,4,April,summer,ผักชีฝรั่ง,28492.2399386442,5000,45,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,คะน้า,20573.44164808601,8000,45,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,กวางตุ้ง,21914.393173676657,5000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักบุ้ง,26374.15626331408,5000,40,สูงมาก,ต่ำมาก,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักกาดหอม,26196.091854047903,6000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักกาดขาว,26035.72729212791,6500,50,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,สลัด,24806.786915869136,7000,40,สูง,กลาง,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักโขม,28132.73189251156,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักชี,26587.922923142698,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ต้นหอม,17577.09284685568,5500,60,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,7,July,rainy,ผักชีฝรั่ง,28132.73189251156,5000,45,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,คะน้า,20640.83783186774,8000,45,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,กวางตุ้ง,21551.515608101992,5000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักบุ้ง,26312.44305289556,5000,40,สูงมาก,ต่ำมาก,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักกาดหอม,26134.378643629385,6000,40,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักกาดขาว,25974.014081709392,6500,50,สูง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,สลัด,24745.073705450617,7000,40,สูง,กลาง,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักโขม,28071.018682093043,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักชี,26526.20971272418,5000,40,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ต้นหอม,17644.489030637407,5500,60,ปานกลาง,ต่ำ,30000,stability,beginner
Malee,นครราชสีมา,10,October,rainy,ผักชีฝรั่ง,28071.018682093043,5000,45,ปานกลาง,ต่ำ,30000,stability,beginner
Prasert,กรุงเทพมหานคร,1,January,winter,คะน้า,5827.897064186353,8000,45,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,กวางตุ้ง,9054.605894282768,5000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักบุ้ง,9092.336236439736,5000,40,สูงมาก,ต่ำมาก,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักกาดหอม,8107.571721920286,6000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักกาดขาว,6905.9703487603765,6500,50,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,สลัด,7828.769424615076,7000,40,สูง,กลาง,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักโขม,9293.691537649556,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักชี,9293.691537649556,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ต้นหอม,8606.368285547309,5500,60,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,1,January,winter,ผักชีฝรั่ง,9293.691537649556,5000,45,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,คะน้า,5856.384020772013,8000,45,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,กวางตุ้ง,9083.092850868426,5000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักบุ้ง,9120.823193025393,5000,40,สูงมาก,ต่ำมาก,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักกาดหอม,8136.058678505946,6000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักกาดขาว,6934.457305346036,6500,50,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,สลัด,7857.256381200736,7000,40,สูง,กลาง,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักโขม,9322.178494235217,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักชี,9322.178494235217,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ต้นหอม,8634.855242132968,5500,60,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,4,April,summer,ผักชีฝรั่ง,9322.178494235217,5000,45,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,คะน้า,5864.975480204178,8000,45,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,กวางตุ้ง,9113.18742940102,5000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักบุ้ง,9136.371426010006,5000,40,สูงมาก,ต่ำมาก,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักกาดหอม,8130.1037923901295,6000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักกาดขาว,6928.50241923022,6500,50,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,สลัด,7851.301495084919,7000,40,สูง,กลาง,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักโขม,9337.72672721983,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักชี,9337.72672721983,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ต้นหอม,8664.94982066556,5500,60,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,7,July,rainy,ผักชีฝรั่ง,9337.72672721983,5000,45,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,คะน้า,5806.103241981428,8000,45,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,กวางตุ้ง,9054.31519117827,5000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักบุ้ง,9077.499187787256,5000,40,สูงมาก,ต่ำมาก,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักกาดหอม,8071.231554167375,6000,40,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักกาดขาว,6869.63018100747,6500,50,สูง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,สลัด,7792.4292568621695,7000,40,สูง,กลาง,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักโขม,9278.85448899708,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักชี,9278.85448899708,5000,40,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ต้นหอม,8606.077582442811,5500,60,ปานกลาง,ต่ำ,100000,profit,expert
Prasert,กรุงเทพมหานคร,10,October,rainy,ผักชีฝรั่ง,9278.85448899708,5000,45,ปานกลาง,ต่ำ,100000,profit,expert
